order_id,user_id,restaurant_id,order_ts,order_total,num_items
38139,1771,155,2024-09-01T05:58:06Z,250.62,2
38140,4240,606,2024-11-17T07:43:01Z,90.82,1
38141,3116,51,2023-03-14T06:45:42Z,244.23,1
38142,3793,680,2024-12-08T20:50:16Z,1036.44,1
38143,4284,237,2024-09-10T17:52:28Z,107.98,1
38144,3413,427,2024-02-22T17:04:39Z,132.1,1
38145,599,468,2024-11-27T12:06:47Z,547.98,2
38146,525,428,2024-11-09T04:24:48Z,682.87,2
38147,5471,112,2024-12-22T15:23:38Z,192.68,2
38148,1057,592,2024-04-30T13:52:58Z,1211.56,4
38149,3312,445,2024-12-11T15:37:23Z,54.01,1
38150,3517,663,2024-08-18T18:35:03Z,582.08,1
38151,2099,375,2024-12-15T14:30:04Z,84.67,1
38152,6574,197,2024-11-26T13:36:22Z,236.12,1
38153,1323,727,2024-11-11T15:48:21Z,154.93,1
38154,1109,112,2024-08-11T15:35:42Z,92.49,1
38155,4417,592,2024-02-17T12:14:11Z,1232.93,4
38156,7075,610,2024-08-14T13:07:18Z,258.86,1
38157,2269,321,2024-10-18T17:05:51Z,183.85,1
38158,5650,188,2024-11-16T09:02:11Z,407.84,3
38159,3275,125,2024-11-27T04:48:39Z,125.76,1
38160,5469,693,2024-10-05T20:17:43Z,454.11,2
38161,6262,240,2024-10-05T17:37:17Z,1488.36,2
38162,6376,621,2024-09-24T20:43:50Z,2854.69,4
38163,1318,546,2024-11-15T08:36:18Z,298.14,1
38164,4116,291,2024-12-07T07:53:57Z,1357.35,2
38165,2381,627,2024-08-11T16:53:59Z,281.35,3
38166,822,580,2024-11-20T02:40:00Z,247.39,3
38167,1608,455,2024-12-12T22:13:15Z,807.7,3
38168,175,616,2024-07-12T16:38:20Z,175.15,3
38169,2978,72,2023-07-09T14:44:59Z,3480.1,4
38170,6208,549,2024-09-08T18:35:56Z,1114.44,1
38171,3922,740,2024-12-07T10:16:37Z,541.93,2
38172,914,584,2024-12-07T11:36:20Z,559.64,2
38173,3796,739,2024-10-29T11:44:15Z,552.75,2
38174,3260,45,2024-05-05T19:14:29Z,106.41,2
38175,5689,136,2024-12-30T13:49:11Z,1157.11,4
38176,5497,586,2023-03-26T20:01:04Z,44.15,1
38177,7302,436,2024-12-02T08:36:29Z,128.08,1
38178,1283,524,2024-12-22T05:39:41Z,305.5,3
38179,4166,539,2024-12-12T17:18:23Z,169.17,2
38180,1878,483,2024-10-20T17:16:57Z,180.33,2
38181,1283,56,2024-12-22T06:10:51Z,53.33,1
38182,2691,485,2024-12-21T05:03:17Z,767.15,3
38183,6546,346,2024-09-15T21:03:32Z,620.73,2
38184,2328,323,2024-01-24T01:30:14Z,671.02,2
38185,1772,182,2024-05-29T16:28:56Z,4507.38,5
38186,5748,390,2024-08-06T15:47:17Z,274.16,3
38187,606,560,2024-12-04T20:40:49Z,175.13,2
38188,3643,485,2024-09-20T19:22:41Z,293.45,1
38189,3349,434,2024-06-15T14:54:02Z,131.75,1
38190,7157,251,2024-11-17T16:11:20Z,229.38,2
38191,2322,706,2024-09-10T08:31:46Z,898.63,4
38192,4926,714,2024-10-25T13:29:15Z,1241.02,4
38193,4566,610,2024-12-06T08:28:33Z,2401.12,9
38194,6464,152,2024-11-21T04:56:07Z,650.86,1
38195,6193,577,2024-11-16T09:58:56Z,712.11,2
38196,2296,576,2024-11-25T16:55:50Z,1526.6,5
38197,7226,370,2024-04-21T14:45:21Z,4436.8,4
38198,6449,572,2024-12-03T07:08:05Z,653.09,2
38199,6577,344,2024-11-26T15:09:58Z,1864.77,2
38200,6835,133,2024-11-05T08:15:00Z,314.1,4
38201,3388,141,2024-10-20T10:05:40Z,596.46,2
38202,6796,86,2024-09-08T11:28:31Z,591.62,1
38203,2423,312,2024-08-01T18:42:13Z,205.12,2
38204,7420,91,2024-12-17T11:45:13Z,106.03,1
38205,944,42,2024-08-29T07:28:34Z,1158.78,1
38206,2221,547,2024-12-28T03:07:40Z,890.45,3
38207,7471,588,2024-05-11T13:22:14Z,558.66,2
38208,1897,540,2024-10-19T15:19:14Z,458.01,5
38209,1377,698,2024-06-29T16:03:57Z,327.33,3
38210,7177,279,2024-10-27T12:47:11Z,520.26,6
38211,2000,97,2024-12-21T17:35:02Z,620.53,1
38212,5015,259,2024-11-11T08:18:08Z,172.69,2
38213,6439,180,2024-12-29T18:11:52Z,276.47,2
38214,1200,540,2024-09-18T11:26:10Z,204.23,2
38215,5816,564,2024-12-24T20:12:27Z,191.74,3
38216,706,728,2024-11-12T18:20:32Z,558.03,5
38217,4180,558,2024-08-12T14:16:13Z,666.56,3
38218,6000,362,2024-10-22T17:12:46Z,238.82,2
38219,3446,488,2024-10-10T20:47:14Z,407.2,4
38220,5615,312,2024-08-02T16:39:42Z,145.89,1
38221,5252,156,2024-10-28T16:00:21Z,292.39,3
38222,3499,697,2024-08-05T10:46:40Z,1420.01,2
38223,4428,398,2024-11-13T16:36:28Z,1011.3,1
38224,4777,510,2024-07-01T17:48:32Z,380.62,2
38225,3477,209,2024-08-15T06:36:51Z,1112.15,3
38226,5122,642,2024-11-05T13:48:23Z,597.24,2
38227,579,614,2024-09-25T18:50:21Z,1640.36,3
38228,2524,455,2024-12-28T09:39:21Z,533.95,2
38229,5748,134,2024-08-06T16:06:45Z,1266.21,2
38230,2112,747,2024-04-08T03:39:07Z,2021.07,3
38231,1337,434,2024-10-14T13:16:10Z,271.83,3
38232,3772,664,2024-12-04T15:35:02Z,1069.75,3
38233,6636,689,2024-10-27T08:54:56Z,657.8,2
38234,2882,418,2024-11-04T18:19:15Z,1205.44,2
38235,7068,163,2024-11-29T17:42:43Z,188.81,1
38236,1198,194,2024-10-29T04:42:45Z,223.17,1
38237,1368,474,2024-08-27T21:16:41Z,512.22,2
38238,1679,335,2024-08-23T01:11:26Z,941.29,1
38239,1804,55,2024-12-17T07:38:53Z,3548.18,4
38240,5826,581,2024-12-30T22:58:21Z,357.51,1
38241,4940,57,2024-03-20T08:59:00Z,800.65,1
38242,1240,651,2024-10-05T04:00:22Z,506.0,2
38243,4124,712,2024-09-21T14:33:30Z,2078.43,3
38244,5666,349,2024-12-03T09:05:33Z,672.08,1
38245,5263,591,2024-08-29T12:54:11Z,3179.87,4
38246,5569,129,2024-11-21T15:07:47Z,368.88,1
38247,2492,558,2024-11-25T10:38:52Z,309.54,1
38248,1852,136,2024-10-09T10:36:28Z,1170.95,4
38249,5269,217,2024-10-30T17:42:37Z,492.59,1
38250,4066,617,2024-11-23T14:06:22Z,224.31,1
38251,4646,266,2024-12-14T14:30:37Z,339.8,4
38252,589,697,2024-07-25T22:01:31Z,2057.66,3
38253,2343,423,2024-07-27T12:40:43Z,1037.42,4
38254,4839,147,2024-12-19T08:20:05Z,732.65,3
38255,4915,306,2024-06-03T09:40:07Z,333.9,4
38256,6804,522,2024-12-24T14:17:54Z,365.95,1
38257,656,275,2024-09-07T11:15:25Z,554.01,1
38258,4687,219,2024-09-25T07:23:51Z,329.42,1
38259,5560,486,2024-06-23T16:32:36Z,163.94,2
38260,3716,474,2024-03-25T17:28:13Z,273.07,1
38261,1742,160,2024-07-04T11:39:27Z,3483.55,4
38262,5296,634,2024-10-19T15:07:29Z,2497.61,3
38263,2050,336,2024-11-29T19:52:31Z,188.42,1
38264,6377,604,2024-12-27T10:58:00Z,143.63,1
38265,3590,551,2024-08-15T18:02:48Z,1106.27,1
38266,6611,672,2024-11-21T08:51:17Z,254.88,1
38267,7198,519,2024-07-05T10:31:39Z,648.8,2
38268,4844,304,2024-10-10T14:33:25Z,1190.18,4
38269,2596,335,2024-12-01T09:38:48Z,2916.88,4
38270,2923,506,2024-12-21T07:26:10Z,88.63,1
38271,7405,241,2024-12-22T19:02:38Z,151.01,1
38272,5995,548,2024-11-14T12:00:28Z,1225.58,4
38273,2959,581,2024-12-12T15:29:30Z,385.54,1
38274,796,387,2024-12-10T23:36:48Z,203.09,2
38275,5395,237,2024-10-13T10:04:16Z,160.6,2
38276,3051,328,2024-12-13T16:45:22Z,351.06,1
38277,4818,325,2024-12-21T11:51:31Z,400.99,4
38278,6011,655,2023-11-29T12:08:11Z,2802.03,10
38279,5857,370,2024-12-22T08:52:38Z,2288.82,2
38280,3137,678,2024-09-11T15:27:19Z,207.71,3
38281,2370,200,2024-09-19T10:31:03Z,618.27,1
38282,3914,545,2024-12-09T08:01:30Z,567.85,1
38283,4803,156,2024-09-19T12:33:12Z,443.03,4
38284,2518,498,2024-04-23T16:48:49Z,1503.51,2
38285,7163,616,2024-01-10T15:21:52Z,138.78,2
38286,3537,50,2024-12-15T05:41:14Z,784.48,2
38287,4486,325,2024-12-31T16:08:32Z,161.12,2
38288,6867,112,2024-02-16T16:22:55Z,192.22,2
38289,643,338,2024-11-24T20:45:11Z,236.04,3
38290,1597,517,2024-12-30T18:50:08Z,128.06,1
38291,5860,725,2024-07-27T09:14:30Z,630.3,3
38292,3577,263,2024-12-19T14:17:38Z,942.3,4
38293,2373,84,2024-12-15T20:43:55Z,2116.22,3
38294,6793,483,2024-07-06T07:17:35Z,70.17,1
38295,5285,569,2024-11-24T15:06:31Z,366.64,1
38296,610,666,2024-12-06T08:01:04Z,560.64,2
38297,3195,205,2024-10-28T08:55:08Z,161.65,2
38298,2289,720,2024-12-21T13:38:59Z,266.63,3
38299,3145,467,2024-10-01T11:13:22Z,2938.72,3
38300,3939,624,2024-07-16T14:00:49Z,314.51,1
38301,5122,323,2024-11-05T13:57:22Z,923.79,3
38302,4496,674,2024-12-01T06:01:11Z,1066.59,3
38303,5283,325,2024-12-19T15:24:00Z,192.82,2
38304,5944,245,2024-12-27T08:46:09Z,789.43,1
38305,3757,177,2024-10-19T19:26:44Z,2758.34,3
38306,3093,149,2024-08-25T18:48:37Z,581.92,3
38307,822,634,2024-11-20T02:49:39Z,910.74,1
38308,636,556,2024-11-17T04:02:53Z,382.85,4
38309,2570,181,2024-11-30T17:38:27Z,333.61,1
38310,5103,103,2024-11-19T13:28:34Z,375.6,1
38311,440,712,2024-09-01T10:51:45Z,2314.2,3
38312,2755,465,2024-08-31T09:04:11Z,849.57,3
38313,874,332,2024-04-21T14:22:45Z,150.47,2
38314,5039,308,2024-04-27T18:40:45Z,943.62,3
38315,2422,136,2024-11-03T11:09:43Z,441.69,2
38316,2849,699,2024-09-03T08:33:57Z,233.78,1
38317,3489,353,2024-10-28T13:49:42Z,773.18,2
38318,3371,282,2024-02-21T09:22:50Z,53.45,1
38319,2644,249,2024-07-26T11:56:29Z,2138.56,3
38320,531,704,2024-12-20T18:48:43Z,92.93,1
38321,3254,273,2024-08-22T03:52:44Z,258.61,1
38322,1163,115,2024-12-18T11:02:10Z,137.46,2
38323,1932,386,2024-11-22T10:27:53Z,416.13,2
38324,5856,43,2024-09-17T20:56:29Z,561.99,5
38325,2944,411,2024-11-28T17:47:25Z,302.94,4
38326,2815,60,2024-11-15T17:35:00Z,1122.84,4
38327,376,303,2024-04-04T18:52:45Z,608.04,1
38328,2454,360,2024-08-21T03:08:51Z,1029.47,4
38329,2387,95,2024-11-24T12:33:20Z,149.95,2
38330,5819,107,2024-12-24T01:46:24Z,149.67,1
38331,930,61,2024-07-27T12:54:41Z,529.18,2
38332,7223,636,2023-06-27T04:33:55Z,218.11,1
38333,6317,92,2024-12-29T13:30:02Z,74.31,1
38334,2309,463,2024-10-13T12:35:30Z,701.62,2
38335,1043,303,2024-12-18T16:03:21Z,875.83,1
38336,3476,632,2024-12-18T21:22:33Z,888.95,1
38337,4142,115,2024-07-22T13:45:52Z,78.67,1
38338,3344,713,2024-11-28T16:05:54Z,436.21,3
38339,6824,722,2023-12-13T16:22:54Z,1413.06,2
38340,5167,261,2024-12-15T20:20:48Z,152.31,2
38341,1163,115,2024-12-18T11:19:02Z,319.31,3
38342,1982,502,2024-07-30T19:07:02Z,409.64,2
38343,6851,240,2024-11-20T13:29:35Z,1073.5,1
38344,5123,435,2024-12-11T15:09:37Z,654.3,1
38345,5254,654,2024-10-21T09:37:38Z,50.37,1
38346,5856,377,2024-09-17T21:19:37Z,136.29,2
38347,1802,83,2024-11-02T09:22:35Z,349.06,3
38348,997,614,2024-11-29T07:06:59Z,2295.1,4
38349,3344,654,2024-11-28T16:27:12Z,215.22,2
38350,7445,406,2024-10-10T11:40:04Z,476.41,4
38351,4609,679,2024-07-31T16:47:09Z,244.87,1
38352,2784,95,2024-09-24T08:35:46Z,54.06,1
38353,5111,72,2024-12-08T19:10:09Z,1294.37,2
38354,6812,262,2024-12-27T15:21:37Z,1041.92,12
38355,5330,125,2024-11-05T01:42:59Z,165.88,2
38356,3216,638,2024-09-30T10:06:47Z,215.76,1
38357,2585,125,2024-12-25T14:24:37Z,134.16,2
38358,4563,607,2024-10-25T16:20:21Z,102.63,1
38359,6650,351,2024-11-10T08:17:44Z,1107.99,2
38360,6045,646,2024-12-11T17:07:48Z,483.56,2
38361,2800,495,2024-09-04T11:52:23Z,597.43,1
38362,3269,504,2024-12-01T14:05:55Z,1191.14,1
38363,2132,278,2024-12-22T07:37:43Z,225.84,2
38364,2280,114,2024-08-17T20:29:17Z,797.92,3
38365,3744,324,2024-12-07T15:59:04Z,799.03,4
38366,4385,703,2024-10-12T13:53:41Z,79.69,1
38367,2352,729,2024-11-28T21:22:35Z,1092.1,5
38368,7119,464,2024-10-09T15:33:40Z,954.38,3
38369,4384,745,2024-12-30T17:15:01Z,362.62,1
38370,871,486,2024-11-07T22:48:00Z,97.39,1
38371,2218,42,2024-01-24T11:20:53Z,431.95,1
38372,732,304,2024-03-08T17:07:22Z,157.07,1
38373,1069,35,2024-08-31T15:05:26Z,472.47,2
38374,1426,643,2024-11-26T15:40:55Z,1258.17,5
38375,2861,412,2024-12-04T17:50:43Z,878.07,4
38376,628,712,2024-12-27T08:21:50Z,602.95,1
38377,1343,499,2024-12-29T11:03:16Z,127.9,1
38378,6758,101,2024-10-07T19:41:08Z,1125.78,4
38379,6297,328,2024-11-12T03:26:08Z,962.87,3
38380,920,563,2024-12-22T21:44:17Z,223.2,1
38381,1590,748,2024-12-29T20:12:33Z,1657.41,2
38382,7256,205,2023-08-18T13:43:19Z,99.59,1
38383,2993,340,2024-10-04T18:30:28Z,210.5,1
38384,2588,231,2024-06-21T09:14:12Z,132.2,1
38385,3841,109,2024-11-11T07:58:06Z,1166.99,13
38386,6159,745,2024-12-30T21:50:32Z,631.05,3
38387,4239,741,2024-12-04T17:17:35Z,759.46,1
38388,5225,272,2024-12-21T10:29:56Z,440.54,4
38389,3873,378,2024-05-28T11:53:20Z,313.2,3
38390,4060,496,2024-05-05T07:13:49Z,201.46,2
38391,2791,239,2024-12-30T11:28:52Z,302.64,1
38392,3380,57,2024-09-13T11:12:28Z,3360.96,4
38393,6171,552,2024-10-13T02:40:02Z,325.56,1
38394,6324,238,2024-12-09T15:40:59Z,74.81,1
38395,1810,673,2024-12-18T19:41:52Z,3291.34,11
38396,6267,217,2024-11-02T20:53:32Z,863.41,1
38397,3435,562,2024-08-05T09:06:01Z,902.75,3
38398,6875,553,2024-11-10T15:27:25Z,143.61,1
38399,2375,688,2024-09-18T04:55:15Z,963.49,4
38400,4732,194,2024-10-26T23:59:26Z,409.57,2
38401,4291,173,2024-10-27T04:24:59Z,219.12,2
38402,1664,279,2024-05-21T18:30:36Z,95.88,1
38403,3352,484,2024-08-25T10:12:25Z,976.24,3
38404,4411,708,2024-04-13T09:48:08Z,2488.54,8
38405,3588,482,2024-12-15T19:57:52Z,244.14,1
38406,3200,450,2024-11-26T16:40:34Z,2115.32,2
38407,6087,641,2024-09-05T15:46:01Z,352.19,2
38408,1163,115,2024-12-18T11:27:42Z,324.32,3
38409,5151,211,2024-07-12T20:16:48Z,1337.12,2
38410,6911,694,2024-11-24T13:52:17Z,3661.03,5
38411,3399,87,2023-10-25T10:42:29Z,575.52,2
38412,2859,687,2024-10-19T12:57:18Z,1445.16,2
38413,7417,399,2024-06-24T10:47:16Z,146.86,1
38414,4884,184,2024-11-17T16:51:29Z,149.15,2
38415,5517,372,2024-11-29T15:43:16Z,3481.23,4
38416,7447,547,2024-10-13T20:29:28Z,636.03,2
38417,5719,137,2024-12-27T16:21:54Z,138.44,2
38418,4960,348,2024-11-19T21:44:59Z,116.79,2
38419,2920,361,2024-12-08T15:42:41Z,403.17,1
38420,6660,266,2024-12-31T11:23:19Z,113.48,1
38421,4412,463,2024-10-16T09:13:55Z,435.7,2
38422,913,43,2024-11-13T10:16:47Z,265.64,3
38423,1354,655,2024-12-16T02:45:19Z,528.76,2
38424,4429,442,2024-10-16T14:40:18Z,2392.12,9
38425,1210,683,2023-02-05T05:03:20Z,235.72,2
38426,5918,576,2024-04-25T17:14:56Z,777.36,3
38427,5999,253,2024-08-13T13:39:09Z,821.4,1
38428,2825,330,2024-11-25T08:15:19Z,883.71,3
38429,3273,300,2024-11-24T12:09:10Z,369.65,1
38430,3124,607,2024-03-03T15:14:04Z,192.78,2
38431,4938,200,2024-10-03T05:37:42Z,2906.13,4
38432,7011,701,2024-11-23T09:05:44Z,282.45,1
38433,772,589,2024-12-03T12:10:37Z,83.9,2
38434,7469,533,2024-10-13T18:08:28Z,425.24,2
38435,3726,273,2024-11-19T10:55:19Z,316.25,1
38436,4122,93,2024-09-10T08:30:47Z,944.22,3
38437,891,356,2024-11-03T15:31:07Z,1538.17,2
38438,506,197,2024-04-06T06:15:31Z,1328.23,5
38439,2099,516,2024-12-15T14:56:29Z,345.44,1
38440,3860,675,2024-08-13T15:17:21Z,1788.3,2
38441,6488,159,2024-12-13T13:16:57Z,652.65,2
38442,5580,624,2024-12-29T17:19:56Z,953.92,3
38443,6567,668,2024-12-24T14:37:25Z,1901.19,2
38444,6976,74,2024-12-14T12:23:24Z,98.62,1
38445,1881,417,2024-09-04T06:31:00Z,552.96,2
38446,2286,448,2024-12-11T10:20:45Z,779.27,1
38447,2301,103,2024-08-11T09:45:19Z,541.24,2
38448,487,674,2024-12-25T14:56:08Z,135.64,1
38449,4439,58,2024-10-25T19:24:08Z,333.6,4
38450,3364,498,2024-06-16T15:55:58Z,1577.09,3
38451,2338,271,2024-12-31T16:59:00Z,812.53,4
38452,7393,96,2024-11-15T21:34:44Z,2252.22,4
38453,2050,632,2024-11-29T20:24:32Z,2375.14,3
38454,5080,556,2024-10-24T13:37:16Z,210.6,2
38455,4096,266,2024-12-14T05:33:35Z,112.67,1
38456,2254,385,2024-12-13T20:28:15Z,2409.47,10
38457,3571,586,2024-09-16T16:53:08Z,305.59,3
38458,2525,208,2024-10-21T09:02:51Z,530.66,2
38459,7418,559,2024-09-18T15:40:19Z,92.71,1
38460,4654,144,2024-07-20T08:08:03Z,623.03,2
38461,5062,463,2024-12-28T10:38:26Z,1445.9,5
38462,1512,446,2024-12-07T07:28:52Z,407.41,4
38463,5745,309,2024-10-02T14:01:18Z,397.68,2
38464,1987,127,2024-12-11T02:19:46Z,485.79,1
38465,671,564,2024-12-31T13:30:12Z,154.51,2
38466,4264,195,2024-09-02T19:26:15Z,1884.31,3
38467,3307,325,2024-11-25T16:51:13Z,145.63,2
38468,7097,155,2024-07-06T14:48:01Z,77.94,1
38469,5376,125,2024-12-30T16:09:54Z,87.83,1
38470,4766,181,2024-09-13T13:02:06Z,484.48,2
38471,4686,514,2023-02-19T07:53:15Z,1573.99,2
38472,7481,156,2024-09-10T17:11:14Z,217.93,2
38473,5324,239,2024-09-28T10:35:27Z,701.09,2
38474,3833,657,2024-12-01T11:35:53Z,106.01,1
38475,2819,155,2024-12-24T15:03:19Z,260.11,2
38476,644,603,2024-11-26T17:41:23Z,2434.77,3
38477,7240,212,2024-11-26T16:28:14Z,324.71,3
38478,998,668,2024-10-19T14:47:37Z,1065.35,2
38479,5685,483,2024-10-13T06:57:20Z,228.19,3
38480,6292,145,2023-11-29T10:19:22Z,233.95,1
38481,1184,737,2024-08-03T12:57:43Z,149.42,1
38482,2837,112,2024-09-30T16:35:15Z,283.36,3
38483,5370,712,2024-12-21T11:24:30Z,2409.43,3
38484,2153,315,2024-11-27T16:15:45Z,326.82,1
38485,3342,480,2024-10-25T10:04:18Z,1404.55,2
38486,4470,210,2024-06-07T19:55:59Z,519.94,2
38487,5580,625,2024-12-29T17:34:50Z,1311.41,5
38488,493,487,2024-10-07T08:17:49Z,410.75,2
38489,5318,677,2024-10-21T13:36:25Z,744.6,3
38490,2409,321,2024-10-22T14:42:28Z,165.18,1
38491,1734,65,2023-10-08T07:27:42Z,443.66,2
38492,5923,245,2024-12-22T08:01:46Z,2927.32,3
38493,6018,142,2024-08-15T10:33:58Z,131.88,1
38494,219,262,2023-12-10T10:08:47Z,323.18,5
38495,1486,672,2024-10-06T11:33:35Z,1304.02,4
38496,5472,47,2024-02-04T07:34:07Z,474.72,2
38497,4828,499,2024-12-31T23:31:41Z,58.45,1
38498,3181,506,2023-12-25T17:36:15Z,98.48,1
38499,1445,740,2024-08-31T15:43:03Z,372.27,1
38500,4872,348,2024-08-29T07:29:06Z,132.0,1
38501,7423,518,2024-07-19T15:19:27Z,154.7,2
38502,801,731,2024-11-24T15:10:47Z,2685.93,3
38503,979,127,2024-11-11T22:50:02Z,1404.2,2
38504,5888,76,2024-11-09T21:11:13Z,99.56,1
38505,1994,125,2024-10-02T19:01:26Z,42.89,1
38506,5182,250,2024-11-03T08:27:02Z,575.18,2
38507,7495,155,2024-10-13T09:47:42Z,253.59,2
38508,5305,177,2024-08-03T04:42:41Z,2297.36,3
38509,4570,162,2024-12-09T18:32:45Z,108.17,1
38510,3795,677,2024-04-06T11:35:29Z,575.9,3
38511,3436,347,2024-09-17T21:56:48Z,309.54,1
38512,3389,533,2024-12-09T10:39:22Z,392.7,1
38513,6698,649,2024-12-01T11:04:57Z,147.51,1
38514,3020,635,2024-12-09T10:48:17Z,224.31,2
38515,4944,230,2023-09-02T10:08:17Z,121.91,1
38516,1509,245,2023-12-03T10:03:28Z,2029.72,2
38517,6934,328,2024-04-30T06:36:48Z,510.87,2
38518,3195,129,2024-12-14T11:14:50Z,369.91,2
38519,5713,84,2024-11-29T20:55:45Z,2248.45,2
38520,3182,656,2024-11-17T15:46:09Z,382.35,2
38521,4590,713,2024-11-23T07:37:43Z,224.5,2
38522,2887,89,2024-12-18T06:25:43Z,185.38,3
38523,5062,463,2024-12-28T11:17:14Z,1143.75,4
38524,6679,251,2024-09-21T07:54:59Z,243.72,2
38525,4193,736,2024-11-03T16:52:07Z,387.04,4
38526,7325,46,2024-10-12T13:11:03Z,524.83,2
38527,616,606,2024-10-26T09:58:43Z,92.78,1
38528,5590,311,2024-11-02T07:47:09Z,341.22,1
38529,5365,486,2024-09-16T09:12:47Z,130.68,2
38530,1866,180,2024-10-14T07:17:06Z,139.58,1
38531,2809,686,2024-07-03T09:15:23Z,917.33,9
38532,5532,497,2024-10-18T21:16:40Z,733.92,2
38533,4316,276,2024-12-03T06:38:34Z,2120.13,3
38534,1261,486,2024-11-19T09:52:10Z,446.16,5
38535,4161,681,2024-10-25T14:09:19Z,138.07,1
38536,1343,302,2024-12-29T11:57:46Z,181.04,2
38537,2015,387,2024-12-15T18:16:32Z,60.39,1
38538,4265,181,2024-08-24T18:52:51Z,860.25,3
38539,5565,437,2024-11-15T13:47:48Z,155.71,1
38540,5547,528,2024-12-22T16:59:05Z,2343.33,2
38541,6746,221,2024-08-25T16:59:22Z,978.12,3
38542,2068,456,2024-10-30T16:23:37Z,154.67,2
38543,5956,622,2024-11-16T15:15:06Z,576.72,1
38544,7129,665,2024-12-12T21:25:35Z,303.5,3
38545,3642,187,2024-09-02T15:30:53Z,803.03,3
38546,2448,165,2024-09-26T09:16:15Z,371.77,4
38547,5486,664,2024-12-17T09:43:33Z,627.17,2
38548,7176,127,2024-11-05T21:11:10Z,2928.47,3
38549,1166,371,2024-08-25T07:48:04Z,506.43,1
38550,3269,301,2024-12-01T14:24:13Z,650.33,1
38551,5791,130,2024-10-19T14:14:49Z,154.58,2
38552,2716,606,2024-12-06T23:39:54Z,57.99,1
38553,4482,613,2024-12-12T21:51:18Z,462.76,1
38554,957,31,2024-12-22T06:55:23Z,359.49,4
38555,2131,315,2024-09-13T13:08:31Z,210.13,1
38556,6436,748,2023-05-17T10:22:55Z,826.55,1
38557,7116,444,2024-12-28T08:19:18Z,178.59,2
38558,1921,331,2024-09-24T16:09:53Z,452.68,2
38559,1904,197,2024-11-09T19:15:32Z,4096.03,15
38560,6961,425,2023-04-16T14:30:56Z,600.0,2
38561,1722,115,2024-12-27T18:10:49Z,501.18,4
38562,2984,294,2024-08-18T10:43:12Z,3017.95,4
38563,1243,561,2024-12-24T11:09:58Z,274.76,1
38564,3503,738,2024-08-21T15:08:57Z,715.27,3
38565,1843,675,2024-04-07T21:02:44Z,2128.65,3
38566,4562,388,2024-11-16T14:54:43Z,365.66,4
38567,4233,690,2024-10-31T14:02:25Z,2944.6,4
38568,4227,674,2024-12-15T02:49:36Z,867.13,3
38569,1798,457,2024-08-26T09:40:09Z,219.91,2
38570,3461,583,2024-10-22T17:16:47Z,137.87,1
38571,7451,232,2024-12-03T09:23:18Z,281.42,3
38572,1672,456,2024-11-08T03:16:44Z,68.52,1
38573,4214,365,2024-09-21T14:07:34Z,82.99,1
38574,6322,353,2024-05-29T08:06:14Z,237.52,1
38575,6402,682,2024-12-19T10:06:49Z,351.18,4
38576,1812,478,2023-09-30T21:16:20Z,237.88,2
38577,510,231,2024-12-25T10:12:33Z,316.81,3
38578,5869,697,2024-09-12T04:38:11Z,1177.47,2
38579,5284,618,2024-04-25T09:26:09Z,1148.42,3
38580,2476,205,2024-03-16T11:26:55Z,105.18,1
38581,6303,38,2024-08-07T22:15:13Z,816.26,3
38582,1144,657,2024-09-27T18:08:16Z,170.65,3
38583,909,49,2024-11-26T12:03:10Z,1032.01,4
38584,5532,583,2024-10-18T21:58:59Z,129.94,1
38585,1218,325,2024-12-22T17:48:41Z,87.39,1
38586,2866,581,2024-10-31T18:26:29Z,396.36,1
38587,6132,372,2024-09-15T18:14:11Z,509.23,1
38588,2743,467,2024-10-03T08:31:24Z,1116.97,1
38589,5949,722,2024-10-17T07:45:49Z,1841.87,3
38590,5993,243,2024-10-14T17:35:02Z,57.43,1
38591,3438,79,2024-05-29T03:04:47Z,794.86,3
38592,3476,685,2024-12-18T21:58:16Z,625.18,2
38593,5349,422,2024-05-29T12:40:26Z,1330.59,4
38594,5318,433,2024-10-21T13:52:36Z,39.98,1
38595,1530,347,2024-12-03T07:32:03Z,415.38,2
38596,6449,572,2024-12-03T07:52:07Z,562.18,2
38597,4678,83,2023-10-28T15:05:21Z,226.54,2
38598,6866,309,2024-07-21T12:34:15Z,685.16,3
38599,1527,740,2024-02-19T09:54:38Z,541.47,2
38600,6557,443,2024-06-15T17:32:31Z,323.31,1
38601,2481,423,2024-12-08T14:51:15Z,236.84,1
38602,2630,364,2024-11-03T17:44:08Z,3396.38,4
38603,2018,480,2024-11-28T05:54:23Z,3074.18,3
38604,2133,278,2024-07-17T06:29:29Z,420.91,5
38605,4010,600,2024-08-13T09:36:33Z,992.07,4
38606,2536,62,2024-11-09T14:13:32Z,534.87,2
38607,4834,540,2024-09-15T09:42:30Z,274.66,2
38608,701,132,2024-09-27T09:39:58Z,1288.97,4
38609,5449,568,2024-05-25T16:06:35Z,2549.03,3
38610,5022,396,2024-12-14T09:48:03Z,401.85,1
38611,5629,268,2024-05-26T19:19:30Z,3776.79,4
38612,467,108,2024-03-03T08:13:45Z,522.14,1
38613,2260,678,2024-07-22T10:35:59Z,73.44,1
38614,712,672,2024-12-02T15:31:02Z,742.51,3
38615,5981,509,2024-12-21T15:11:58Z,1807.8,2
38616,5682,77,2023-08-06T16:41:35Z,190.26,1
38617,6902,409,2024-05-22T07:54:56Z,1471.72,5
