restaurant_id,name,cuisine,price_range,rating,is_chain,avg_prep_time_min,image_url,city
765,Grand Eats Gujarati,Gujarati,mid,3.5,0,35,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Visakhapatnam
766,The Blue Bistro,Rajasthani,mid,3.9,1,25,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Visakhapatnam
767,Vintage Bistro Rajasthani,Rajasthani,premium,3.9,0,25,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Visakhapatnam
768,Malabar House Street Food,Street Food,premium,3.5,0,35,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Visakhapatnam
769,The Deccan Eats,Italian,mid,3.3,0,15,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Visakhapatnam
770,The Udupi Eats,Street Food,mid,3.2,0,15,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Visakhapatnam
771,The Authentic Wok,Desserts,low,4.0,0,30,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Visakhapatnam
772,Udupi Palace,Biryani,premium,3.5,1,20,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Visakhapatnam
773,Deccan Zest,South Indian,mid,4.1,0,15,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Visakhapatnam
774,The Great Palace Bengali,Bengali,mid,3.1,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Visakhapatnam
775,Andhra Spoon,Desserts,mid,4.7,0,25,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Visakhapatnam
776,Famous Bites Pizza,Pizza,low,5.0,0,45,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Visakhapatnam
777,Famous Munch,Rajasthani,low,4.2,0,45,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Visakhapatnam
778,Golden Taste Biryani,Biryani,high,4.2,0,40,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Visakhapatnam
779,Chettinad Bowl,Bengali,low,4.5,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Visakhapatnam
780,Mysore Diner Biryani,Biryani,mid,3.9,0,20,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Visakhapatnam
781,Grand Taste Biryani,Biryani,high,4.1,1,35,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Visakhapatnam
782,The Red Hut,South Indian,mid,3.2,1,40,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Visakhapatnam
783,Classic Oven Desserts,Desserts,premium,4.1,0,25,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Visakhapatnam
784,Modern Table North Indian,North Indian,mid,4.7,0,25,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Visakhapatnam
785,New Wok Desserts,Desserts,mid,4.2,0,15,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Visakhapatnam
786,Classic Tandoor,Continental,premium,3.9,0,15,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Visakhapatnam
787,Chettinad Cafe Gujarati,Gujarati,mid,3.7,1,40,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Visakhapatnam
788,The Classic Zest,Burger,mid,4.0,0,20,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Visakhapatnam
789,New Table Chinese,Chinese,low,4.6,1,25,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Visakhapatnam
790,Mysore Palace Chinese,Chinese,premium,4.0,0,20,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Visakhapatnam
791,The Deccan Fork,Continental,low,4.1,1,15,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Visakhapatnam
792,Urban Cafe,Rajasthani,mid,4.8,1,35,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Visakhapatnam
793,The Malabar Bistro,Chinese,mid,3.6,1,20,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Visakhapatnam
794,Andhra Spice,Italian,mid,4.5,1,20,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Visakhapatnam
795,Urban Wok Italian,Italian,mid,3.4,0,40,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Visakhapatnam
796,Red Plate Desserts,Desserts,mid,3.9,0,35,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Visakhapatnam
797,Spicy Plate Desserts,Desserts,low,3.7,1,25,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Visakhapatnam
798,The Modern Grill,Lebanese,premium,3.3,1,30,https://images.unsplash.com/photo-1414235077428-338989a2e8c0?w=400&q=80,Visakhapatnam
799,Malabar Plate,Biryani,high,4.5,1,35,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Visakhapatnam
800,The Golden Spice,Italian,low,4.4,1,20,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Visakhapatnam
801,The Punjab Hut,Chinese,premium,3.1,0,20,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Patna
802,Authentic Bites Street Food,Street Food,high,4.4,1,40,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Patna
803,New Diner,Street Food,high,4.7,1,20,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Patna
804,Dhaba Bowl,Mexican,mid,3.3,0,45,https://images.unsplash.com/photo-1552566626-52f8b828add9?w=400&q=80,Patna
805,Vintage Wok,Pizza,premium,3.7,0,25,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Patna
806,The Authentic Diner,Chinese,premium,3.6,0,15,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Patna
807,The The Great Feast,Bengali,high,4.8,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Patna
808,Dhaba Spoon Bengali,Bengali,mid,5.0,0,40,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Patna
809,Golden Hut Street Food,Street Food,premium,4.2,1,20,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Patna
810,Spicy Bistro,Burger,mid,4.2,0,35,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Patna
811,Chandni Chowk Palace,Italian,high,4.1,0,30,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Patna
812,The New Spoon,Biryani,high,3.1,0,30,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Patna
813,Punjab Bowl,Burger,premium,4.2,0,45,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Patna
814,Chandni Chowk Kitchen,Healthy,low,3.2,0,15,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Patna
815,The Golden Munch,Street Food,premium,3.3,0,35,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Patna
816,Urban Kitchen Mexican,Mexican,high,4.7,1,30,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=400&q=80,Patna
817,Authentic Palace Street Food,Street Food,premium,3.4,0,35,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Patna
818,Nawab Palace Gujarati,Gujarati,low,4.0,1,20,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Patna
819,Red Bistro Chinese,Chinese,mid,4.4,1,25,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Patna
820,Chandni Chowk Taste Burger,Burger,mid,3.9,1,20,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Patna
821,Modern Bistro Desserts,Desserts,mid,4.0,0,30,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Patna
822,Royal Wok,Pizza,mid,3.0,0,45,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Patna
823,The Amritsar Munch,Continental,mid,4.0,0,30,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Patna
824,Grand Table Pizza,Pizza,mid,4.1,1,15,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Patna
825,Urban Savour,Street Food,high,3.9,0,45,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Patna
826,The Nawab Oven,Street Food,premium,3.4,0,35,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Patna
827,The Chandni Chowk Bites,Healthy,premium,3.7,0,40,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Patna
828,Punjab Cravings,Street Food,low,3.2,0,20,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Patna
829,The Golden Eats,Chinese,low,4.3,0,25,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Patna
830,Delhi Cafe,North Indian,low,3.9,0,40,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Patna
831,Modern Flavor Gujarati,Gujarati,mid,4.4,0,45,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Patna
832,The The Great Eats,Healthy,premium,3.2,0,20,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Patna
833,Delhi Cafe Continental,Continental,mid,4.7,0,25,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Patna
834,The Delhi Oven,Desserts,mid,3.3,0,30,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Patna
835,The Grand Spice,South Indian,low,4.1,1,15,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Patna
836,Mughal Savour Chinese,Chinese,premium,3.4,0,45,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Patna
837,The Dhaba Diner,Healthy,mid,4.5,0,30,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Patna
838,Classic Kitchen Bengali,Bengali,premium,3.8,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Patna
839,The Urban Wok,Continental,mid,3.5,0,30,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Patna
840,Classic Spoon,Biryani,high,3.1,0,15,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Patna
841,The Amritsar Feast,Bengali,premium,4.5,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Patna
842,The Classic Plate,Burger,premium,3.4,0,30,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Patna
843,The Classic Spoon,Gujarati,premium,3.9,0,25,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Patna
844,Amritsar Cafe,Healthy,low,4.7,1,15,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Patna
845,Urban Bites Burger,Burger,low,3.0,0,25,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Patna
846,Delhi Taste Chinese,Chinese,mid,3.8,0,25,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Patna
847,Delhi Cafe,Street Food,high,3.9,0,15,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Patna
848,The Chandni Chowk Cafe,Lebanese,low,4.1,0,30,https://images.unsplash.com/photo-1514933651103-005eec06c04b?w=400&q=80,Patna
849,Golden Tandoor Burger,Burger,low,3.2,0,30,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Patna
850,Delhi Kitchen,Italian,mid,4.5,0,30,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Patna
851,The Great Diner Burger,Burger,mid,4.1,0,20,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Vadodara
852,Authentic House Lebanese,Lebanese,mid,3.4,0,25,https://images.unsplash.com/photo-1466978913421-bac2e104d72b?w=400&q=80,Vadodara
853,Golden Wok Chinese,Chinese,premium,4.0,0,25,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Vadodara
854,Urban Table,Continental,mid,4.9,1,25,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Vadodara
855,Savour Savour Desserts,Desserts,high,3.8,0,40,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Vadodara
856,The Authentic Fork,Lebanese,low,4.6,0,30,https://images.unsplash.com/photo-1578474846511-04245941c4d9?w=400&q=80,Vadodara
857,Blue Tandoor Pizza,Pizza,low,4.1,1,30,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Vadodara
858,Eats Diner,Mexican,mid,4.2,0,20,https://images.unsplash.com/photo-1552566626-52f8b828add9?w=400&q=80,Vadodara
859,Red House Healthy,Healthy,high,4.9,0,35,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Vadodara
860,Bites Kitchen,Mexican,mid,3.9,1,35,https://images.unsplash.com/photo-1466978913421-bac2e104d72b?w=400&q=80,Vadodara
861,Urban Eats Gujarati,Gujarati,mid,4.9,1,15,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Vadodara
862,Red Bites Rajasthani,Rajasthani,low,3.3,1,40,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Vadodara
863,Famous Hut South Indian,South Indian,high,4.9,0,35,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Vadodara
864,The Savour Zest,Chinese,high,4.1,0,30,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Vadodara
865,Famous Palace Lebanese,Lebanese,low,3.0,1,30,https://images.unsplash.com/photo-1517248135467-4c7edcad34c4?w=400&q=80,Vadodara
866,Zest Cafe Mexican,Mexican,high,3.5,0,25,https://images.unsplash.com/photo-1514933651103-005eec06c04b?w=400&q=80,Vadodara
867,The Taste Bowl,Rajasthani,premium,4.7,0,40,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Vadodara
868,Spicy House Healthy,Healthy,mid,3.7,1,45,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Vadodara
869,Classic Taste Rajasthani,Rajasthani,low,3.4,0,30,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Vadodara
870,Taste Kitchen Biryani,Biryani,mid,4.4,1,40,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Vadodara
871,Authentic Grill Burger,Burger,low,3.7,0,30,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Vadodara
872,The Munch Fork,Bengali,low,4.9,0,20,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Vadodara
873,Vintage Plate,Bengali,mid,4.6,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Vadodara
874,The Royal Fork,Continental,premium,3.1,1,35,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Vadodara
875,Savour Spice,Gujarati,high,3.9,0,40,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Vadodara
876,Spicy Hut,Rajasthani,mid,4.0,1,20,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Vadodara
877,Royal Hut South Indian,South Indian,mid,3.0,1,45,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Vadodara
878,Blue Flavor Rajasthani,Rajasthani,mid,3.4,1,40,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Vadodara
879,New Table,Chinese,premium,3.3,0,25,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Vadodara
880,Feast Oven,Pizza,mid,3.9,0,20,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Vadodara
881,Spice Bistro Pizza,Pizza,high,4.8,0,45,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Vadodara
882,Savour Wok Chinese,Chinese,mid,4.4,0,15,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Vadodara
883,The Taste Grill,Street Food,mid,5.0,1,15,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Vadodara
884,The Famous Eats,Street Food,mid,4.9,0,25,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Vadodara
885,Savour Cravings,Burger,high,4.9,1,25,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Vadodara
886,The Feast Oven,Gujarati,premium,3.8,1,20,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Vadodara
887,The Authentic Palace,Healthy,high,4.7,0,20,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Vadodara
888,The Great Eats,Gujarati,low,4.2,0,35,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Vadodara
889,The Vintage Savour,Street Food,low,4.0,0,35,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Vadodara
890,New Palace South Indian,South Indian,mid,4.2,0,45,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Vadodara
891,Spicy Bistro Burger,Burger,premium,3.1,0,35,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Vadodara
892,The Eats Bowl,South Indian,high,3.7,0,45,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Vadodara
893,Bites Taste,Street Food,mid,4.9,0,30,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Vadodara
894,Zest Bites,Street Food,mid,4.0,0,15,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Vadodara
895,Vintage Taste,Burger,premium,3.3,1,35,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Vadodara
896,The Blue Cravings,Pizza,high,3.6,0,35,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Vadodara
897,Blue Eats,North Indian,mid,3.3,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Vadodara
898,Spicy Spice,Bengali,mid,3.7,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Vadodara
899,Taste Zest,Chinese,mid,3.5,1,15,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Vadodara
900,Urban Table,Bengali,high,4.4,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Vadodara
901,The Golden Table,Rajasthani,premium,3.4,0,15,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Ghaziabad
902,The Royal Diner,North Indian,mid,3.4,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
903,Authentic Zest,Bengali,low,3.7,1,25,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
904,New Munch Healthy,Healthy,low,4.0,1,35,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Ghaziabad
905,Feast House Burger,Burger,mid,4.1,0,25,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Ghaziabad
906,Grand Feast Mexican,Mexican,high,3.9,0,20,https://images.unsplash.com/photo-1517248135467-4c7edcad34c4?w=400&q=80,Ghaziabad
907,Savour Grill,Desserts,mid,3.9,0,45,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Ghaziabad
908,The Modern Feast,Italian,mid,3.9,1,35,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Ghaziabad
909,Spice Cravings,Italian,low,4.9,0,15,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Ghaziabad
910,Zest Munch,South Indian,premium,3.9,0,20,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Ghaziabad
911,Authentic Zest Burger,Burger,low,4.8,0,15,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Ghaziabad
912,Eats Bites Street Food,Street Food,high,3.8,0,25,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Ghaziabad
913,Spice Flavor Bengali,Bengali,low,4.1,0,45,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
914,Spice Munch,North Indian,low,4.1,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
915,The Urban Kitchen,Healthy,mid,4.0,1,45,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Ghaziabad
916,The Spice Bites,Bengali,high,4.4,1,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
917,Classic Cravings Italian,Italian,mid,3.3,0,15,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Ghaziabad
918,The Spice Hut,Italian,mid,3.4,1,40,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Ghaziabad
919,Feast Fork North Indian,North Indian,mid,3.1,0,25,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
920,The Golden Hut,Lebanese,mid,5.0,1,20,https://images.unsplash.com/photo-1424847651672-bf20a4b0982b?w=400&q=80,Ghaziabad
921,Munch Bites,Chinese,premium,3.5,1,45,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Ghaziabad
922,Munch Spice Healthy,Healthy,mid,3.9,0,40,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Ghaziabad
923,Golden Palace Biryani,Biryani,premium,3.4,0,35,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Ghaziabad
924,Cravings Bistro,Healthy,high,3.4,0,30,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Ghaziabad
925,Feast Hut,South Indian,mid,3.3,0,15,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Ghaziabad
926,Taste Cafe South Indian,South Indian,high,3.1,0,15,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Ghaziabad
927,Savour Fork Biryani,Biryani,mid,4.0,0,35,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Ghaziabad
928,The Great Savour,Rajasthani,premium,4.7,0,30,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Ghaziabad
929,Cravings Bistro,Lebanese,mid,3.6,0,30,https://images.unsplash.com/photo-1414235077428-338989a2e8c0?w=400&q=80,Ghaziabad
930,The Grand Cafe,Bengali,mid,3.2,1,25,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
931,The Great Diner,Chinese,mid,4.9,0,30,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Ghaziabad
932,The Bites Tandoor,Chinese,high,3.7,0,20,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Ghaziabad
933,Classic Savour,Bengali,mid,4.8,0,45,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
934,Cravings Plate Lebanese,Lebanese,mid,4.0,0,45,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=400&q=80,Ghaziabad
935,Grand Tandoor Bengali,Bengali,premium,3.8,0,45,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
936,The Zest Bites,Italian,high,3.5,0,15,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Ghaziabad
937,Red Bowl Chinese,Chinese,premium,4.6,0,40,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Ghaziabad
938,Royal Bistro,Street Food,mid,4.4,0,25,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Ghaziabad
939,The Bites Kitchen,Desserts,low,3.1,0,45,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Ghaziabad
940,Bites Diner,Lebanese,premium,4.1,0,45,https://images.unsplash.com/photo-1578474846511-04245941c4d9?w=400&q=80,Ghaziabad
941,Spicy House,Burger,premium,4.7,0,35,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Ghaziabad
942,Grand Spice Street Food,Street Food,mid,3.8,0,25,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Ghaziabad
943,Munch Wok,Burger,low,3.7,1,25,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Ghaziabad
944,Grand Spice Continental,Continental,premium,4.8,0,45,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Ghaziabad
945,The Vintage Flavor,Burger,mid,4.7,1,25,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Ghaziabad
946,Red Cravings North Indian,North Indian,mid,4.5,0,45,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ghaziabad
947,Vintage Tandoor,South Indian,mid,3.7,0,20,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Ghaziabad
948,Spicy Grill,Healthy,high,4.8,0,15,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Ghaziabad
949,The Grand Spoon,South Indian,mid,4.5,0,25,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Ghaziabad
950,The Cravings Cravings,Chinese,low,4.1,0,45,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Ghaziabad
951,Royal Spice,Desserts,premium,4.5,1,40,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Ludhiana
952,Amritsar Fork Burger,Burger,high,3.7,0,35,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Ludhiana
953,The Great Palace North Indian,North Indian,mid,3.7,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ludhiana
954,Amritsar Cravings,Mexican,high,4.5,0,30,https://images.unsplash.com/photo-1578474846511-04245941c4d9?w=400&q=80,Ludhiana
955,Classic Munch Lebanese,Lebanese,mid,4.9,1,15,https://images.unsplash.com/photo-1517248135467-4c7edcad34c4?w=400&q=80,Ludhiana
956,Golden Zest North Indian,North Indian,mid,3.9,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Ludhiana
957,The Authentic Table,Street Food,low,4.5,0,20,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Ludhiana
958,The Authentic Spoon,Pizza,high,3.3,0,35,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Ludhiana
959,The Red Savour,Continental,low,4.3,0,30,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Ludhiana
960,Spicy Spice,Italian,mid,4.4,0,45,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Ludhiana
